emp_no,birth_date,first_name,last_name,gender,hire_date
466894,1955-06-16,Eran,Langford,F,1989-11-22
466895,1952-02-09,Miomir,Marchesini,M,1991-05-09
466896,1952-03-01,Naftaly,Quadeer,M,1997-02-05
466901,1953-04-19,Sivanarayana,Schahn,F,1989-01-21
466908,1954-08-08,Isaac,Hardjono,M,1991-12-29
466910,1954-11-08,Ravishankar,Choobineh,M,1993-11-15
466912,1954-04-10,Youpyo,Basart,M,1990-08-26
466914,1954-10-12,Mingdong,Fairtlough,M,1987-10-11
466915,1952-09-18,Tsz,Wendorf,M,1996-07-15
466919,1954-05-28,Matt,Codenie,F,1989-02-24
466920,1953-12-25,Hilari,Toyoshima,F,1989-12-21
466931,1955-08-01,Tadahiro,Senzako,M,1995-03-07
466934,1955-11-10,Taiji,Schaaf,M,1994-03-29
466935,1953-08-14,Ymte,Kaiserswerth,M,1986-08-29
466936,1954-10-26,Youssef,Schrift,M,1993-06-28
466942,1953-05-14,Eran,Schreiter,M,1988-02-24
466950,1953-12-28,Fayez,Dredge,F,1995-07-19
466951,1952-05-25,Mansur,Monarch,F,1990-02-25
466953,1955-11-17,Ioana,Papastamatiou,M,1991-03-26
466958,1954-04-15,Patricio,Snedden,F,1985-06-10
466969,1955-09-10,Sariel,Skogmar,M,1988-09-15
466972,1952-09-02,Aamer,Haldar,F,1988-03-25
466973,1953-08-10,Marie,Noriega,M,1994-06-12
466977,1954-04-18,Gunilla,Matheson,F,1989-02-10
466982,1953-01-19,Mong,Swift,M,1996-12-24
466983,1955-03-28,Sachio,Meszaros,M,1985-06-13
466984,1952-03-04,Maya,Rosar,F,1987-05-15
466986,1955-04-01,Kamakshi,Peng,M,1986-02-02
466991,1954-06-22,Tse,Rossi,M,1993-11-17
466996,1953-02-17,Etsuo,Cronin,M,1987-08-27
466997,1953-10-10,Danny,Kropf,M,1990-07-31
466998,1955-06-09,Fabrizio,Syang,M,1991-01-07
467000,1955-09-01,Gianluca,Antonakopoulos,M,1998-07-07
467001,1955-01-19,Kousuke,Samarati,F,1985-05-18
467002,1952-08-20,Saeed,Zwicker,F,1996-06-22
467006,1955-07-30,Toshimori,Gente,M,1991-01-17
467007,1953-03-23,Siamak,Lally,M,1991-03-08
467008,1954-10-19,Supot,Kakkad,F,1995-04-18
467011,1953-07-22,Adib,Srimani,F,1987-01-22
467017,1952-04-09,Kolar,Gente,F,1988-07-06
467020,1954-12-07,Kyoichi,Provine,F,1985-02-05
467027,1954-08-06,Stevo,Gewali,M,1986-06-11
467036,1953-06-05,Urs,Antonisse,F,1986-11-19
467046,1954-12-21,Hideyuki,Huhdanpaa,F,1991-07-03
467047,1953-03-09,Naraig,Gronowski,M,1989-04-15
467050,1952-11-11,Manohar,Birta,F,1988-01-18
467052,1955-12-23,Genta,Baar,M,1991-05-07
467058,1953-05-03,Gift,Kaltofen,F,1988-05-20
467060,1955-10-14,Aimee,Baik,M,1988-07-08
467063,1954-09-04,Fen,Gronowski,M,1989-02-19
467065,1955-02-22,Jeanne,Ginneken,F,1988-11-12
467066,1954-03-17,Zhonghui,Lindenbaum,M,1994-09-29
467073,1954-03-27,Brewster,Pusterhofer,M,1996-04-25
467075,1955-07-23,Hugo,Peng,F,1997-09-18
467077,1954-01-08,Tayeb,Chorvat,F,1990-12-17
467080,1954-09-15,Jessie,Buchter,F,1987-07-21
467081,1955-02-16,Chandrasekaran,Miara,M,1990-03-05
467082,1952-10-12,Caolyn,Munos,F,1991-11-08
467085,1952-06-23,Zita,Journel,M,1998-12-12
467087,1953-06-12,Chaosheng,Anido,M,1987-01-14
467090,1955-10-03,Gurbir,Trumbly,F,1989-06-30
467092,1952-05-12,Parke,Thorensen,M,1990-12-29
467093,1952-09-21,Gritta,Hennings,F,1989-01-23
467096,1953-09-12,Luerbio,Muchinsky,M,1987-03-18
467101,1955-04-09,Toshimo,Lamba,M,1988-09-17
467103,1953-07-09,Yuuichi,Chiola,M,1986-03-11
467109,1954-01-02,Hirochika,Zockler,M,1986-10-25
467112,1954-05-19,Tsvetan,Eppinger,F,1986-01-08
467116,1952-10-22,Shirish,Straney,M,1988-04-05
467120,1955-09-19,Satosi,Ohori,M,1989-04-05
467128,1954-05-15,Oscar,McClurg,F,1989-12-21
467129,1955-06-12,Richara,Reinhard,M,1985-07-11
467130,1955-02-22,Cristinel,Passafiume,M,1985-09-26
467134,1952-08-21,Xuedong,Wendorf,M,1986-09-24
467136,1954-07-19,Candido,Munke,F,1988-07-10
467145,1954-08-08,Guoxiang,Gluchowski,F,1986-01-19
467146,1954-01-19,Hinrich,Chappelet,M,1985-07-04
467147,1955-06-07,Garnik,Luit,M,1989-05-05
467159,1953-09-08,Ramya,Karunanithi,M,1993-03-29
467160,1954-07-27,Geraldo,Lyonns,F,1986-07-11
467161,1952-02-02,Visit,Demos,F,1986-06-25
467163,1952-10-18,Sadok,Heering,M,1987-11-03
467165,1955-09-11,Eberhardt,Pesch,M,1991-10-18
467171,1954-04-26,Juyoung,Baak,M,1990-04-29
467178,1952-12-04,Mona,Cappelli,F,1989-05-13
467179,1954-07-25,Cristinel,Kaminger,M,1989-04-14
467189,1953-03-15,Ingmar,Akiyama,M,1989-01-04
467192,1954-08-30,Conal,Compeau,F,1993-03-17
467197,1953-06-22,Dipankar,Akiyama,F,1991-07-28
467200,1953-12-02,Boguslaw,Uhrik,M,1989-11-10
467203,1953-06-17,Leaf,Bolsens,F,1986-12-17
467204,1954-07-21,Shiv,Tyugu,M,1985-11-20
467205,1952-08-21,Naftaly,Usdin,F,1985-10-12
467214,1955-02-20,Chiradeep,McClure,F,1986-10-05
467216,1954-03-10,Munir,Krogh,M,1998-10-06
467219,1954-06-21,Yongmao,Baaleh,M,1986-05-11
467220,1952-09-01,Sven,Bierman,M,1991-01-22
467221,1954-01-01,Kiyotoshi,Sommen,M,1990-07-19
467222,1955-01-21,Xiaoheng,Suri,F,1988-11-27
467226,1953-07-27,Goa,Aamodt,M,1991-01-04
467229,1955-08-23,Debaprosad,Bonifati,M,1991-08-13
467231,1953-07-01,Tzu,Boguraev,M,1990-11-04
467234,1955-08-22,Uma,Thebaut,F,1991-04-15
467235,1955-10-01,Serge,Zeilberger,F,1987-10-17
467237,1955-02-16,Qunsheng,Siprelle,M,1992-04-01
467238,1952-08-12,Holgard,Beznosov,M,1989-11-14
467242,1955-11-19,Abdulah,Kalefeld,M,1985-10-27
467244,1955-10-06,Chiradeep,Christianini,M,1990-04-13
467250,1953-03-03,Demos,Walstra,F,1994-04-15
467251,1955-07-29,Kerhong,Alameldin,F,1993-06-12
467254,1954-03-05,Kayoko,Kavvadias,M,1985-09-09
467268,1954-11-22,Adit,Kumaresan,F,1991-09-27
467279,1954-01-17,Toong,Matzel,M,1990-12-10
467288,1955-02-15,Tze,Feinberg,F,1987-09-13
467292,1952-12-13,Ioana,Byoun,F,1986-03-26
467294,1955-12-07,Conal,Fandrianto,F,1993-02-11
467302,1953-03-20,Goa,Pramanik,M,1992-08-23
467303,1954-03-18,Chaosheng,Schach,F,1985-12-13
467308,1954-03-25,Ishfaq,Cappello,M,1987-04-18
467309,1955-10-07,Krassimir,Raczkowsky,M,1985-02-12
467312,1955-04-29,Florian,Wilfing,M,1997-02-02
467317,1955-08-17,Arunas,Geffroy,M,1993-12-24
467318,1952-10-19,Fumiyo,Montresor,M,1992-08-04
467320,1955-12-02,Yongqiao,Kroon,M,1991-09-18
467324,1952-06-04,Behnaam,Vingron,F,1990-09-28
467329,1955-05-18,Domenico,Tischendorf,F,1989-05-05
467331,1955-09-16,Jeane,Boreale,M,1988-03-07
467333,1952-12-16,Mark,Hanabata,M,1987-10-30
467341,1952-11-18,Zijian,Gronowski,M,1994-03-08
467344,1952-12-18,Ioana,Riefers,F,1989-01-30
467345,1955-02-18,Florian,Kobuchi,F,1986-08-15
467346,1953-01-01,Weijing,Wissmann,F,1985-02-07
467351,1955-06-02,Zejun,Lindenbaum,M,1997-12-11
467352,1955-12-05,Satoru,Georgakopoulos,M,1994-07-27
467356,1954-07-30,Kenton,Heydon,M,1992-10-15
467357,1955-08-21,Suebskul,Lichtman,M,1988-05-12
467360,1953-04-11,Bodh,Garnier,M,1986-10-30
467362,1954-05-15,Zhensheng,Codenie,M,1987-10-19
467371,1955-02-24,Rildo,Trachtenberg,F,1994-01-17
467375,1953-03-12,Genta,Felcyn,M,1985-12-08
467381,1953-09-14,Satyanarayana,Perez,M,1986-05-11
467385,1952-04-19,Hugo,Caine,F,1985-12-10
467388,1954-02-13,Yakichi,Docker,M,1995-07-18
467389,1955-05-18,Peer,Guting,M,1986-08-07
467391,1952-02-09,Yurii,Khalil,F,1993-06-07
467393,1955-09-17,Jaroslava,Shigei,M,1992-07-31
467397,1953-06-14,Nahum,Benzmuller,F,1985-08-22
467401,1952-03-11,Yechezkel,Maksimenko,M,1988-04-24
467403,1952-10-24,Kazuhira,Ariola,F,1991-12-19
467404,1954-10-31,Nathan,Poupard,M,1990-03-12
467409,1953-01-02,Bojan,Erol,F,1996-01-15
467410,1952-06-01,Zdislav,Chaudhuri,M,1988-08-04
467418,1954-03-18,Marl,Ranai,F,1985-04-09
467427,1953-12-15,Visit,Schade,M,1994-06-03
467428,1955-01-21,Kayoko,Conde,F,1988-11-10
467430,1954-07-30,Angel,Ossenbruggen,F,1986-09-10
467434,1954-12-16,Kwangyoen,Shanbhogue,M,1992-08-29
467436,1952-06-04,Abdelkader,Castellani,F,1992-08-25
467437,1954-04-13,Fai,Mikschl,M,1987-02-27
467440,1954-10-14,Reinhold,Strooper,F,1991-03-05
467443,1955-06-17,Xiadong,Ramamoorthy,F,1986-07-21
467447,1955-07-16,Sakthirel,Kandlur,F,1987-06-30
467448,1954-10-22,Halsur,Collette,M,1988-10-03
467452,1953-04-23,Sailaja,Waeselynck,M,1988-06-16
467453,1953-11-18,Gou,DeMori,F,1997-02-07
467456,1955-03-02,Zito,Lindqvist,F,1989-06-23
467460,1953-07-12,Parviz,Michaeli,M,1985-06-25
467461,1953-04-11,Mohamadou,Muntz,F,1988-07-03
467466,1954-09-03,Rafail,Chinen,M,1992-04-23
467467,1955-07-09,Alois,Bonifati,M,1995-02-25
467468,1953-07-29,Vincent,Danner,M,1993-02-24
467472,1952-07-06,Idoia,Hooghiemstra,M,1985-09-15
467480,1953-05-05,Kiyokazu,Fadgyas,F,1986-10-23
467486,1954-11-05,Sven,Babu,M,1996-12-30
467488,1953-05-15,Leucio,Kaiser,M,1992-08-01
467494,1954-02-02,Yuchang,Minakawa,F,1995-11-23
467497,1952-07-14,Phillip,Schach,M,1985-02-27
467499,1955-10-24,Mohamadou,VanScheik,M,1994-06-07
467500,1953-03-15,Sanjiv,Syang,M,1985-05-14
467502,1954-03-04,Sukumar,Danner,F,1986-09-25
467504,1954-08-17,Toshiki,Frijda,M,1996-08-23
467511,1954-01-22,Akemi,Thambidurai,F,1988-11-14
467514,1954-11-07,Khalid,Mateescu,M,1987-04-09
467516,1955-04-21,Siamak,Badache,F,1990-03-12
467520,1955-12-23,Xianlong,Onuegbe,F,1986-12-21
467521,1952-04-13,Juichirou,Giarratana,M,1986-09-30
467524,1954-04-28,Youngkon,Pearson,F,1987-03-25
467528,1952-09-30,Suvo,Fandrianto,F,1986-08-06
467540,1955-04-15,Lalit,Stassinopoulos,F,1994-05-20
467543,1953-03-17,Ulf,Hiroyama,F,1990-02-14
467544,1953-01-07,Kiyotoshi,Bodoff,M,1989-01-10
467549,1953-12-18,Barun,Selenyi,F,1992-05-16
467551,1955-08-14,Jungsoon,Waschkowski,M,1995-10-18
467554,1955-10-31,Shalesh,Zockler,F,1986-07-22
467559,1952-10-05,Nathalie,Wilharm,M,1986-06-18
467561,1953-07-04,Ekawit,Schmittgen,M,1996-11-24
467562,1952-06-09,Fumiyo,Vesel,F,1998-09-14
467563,1954-06-03,Atilio,Sidje,F,1988-06-08
467566,1953-03-10,Reuven,Kroft,F,1991-05-07
467572,1954-05-04,Bedir,Jarecki,M,1991-10-10
467581,1955-09-08,Dines,Dalphin,M,1987-05-31
467583,1952-03-24,Huei,Jonsson,M,1993-04-27
467589,1952-07-06,Zongyan,DuCasse,M,1987-07-02
467593,1954-02-03,Mayuko,Reghbati,M,1988-08-27
467598,1954-11-23,Demin,Silva,F,1986-04-27
467600,1954-04-10,Abdulla,Bednarek,F,1994-11-08
467605,1954-06-23,Piyush,Melichar,F,1986-02-28
467607,1954-05-08,Gio,Randt,F,1986-08-22
467609,1954-04-29,Jongsuk,Masada,M,1986-09-12
467611,1952-05-22,Marla,Raczkowsky,M,1989-06-21
467612,1952-07-03,Dung,Mundy,M,1990-11-22
467616,1955-09-08,Manton,Kitai,M,1987-08-03
467618,1953-02-21,Jasminko,Isard,M,1986-02-04
467620,1952-09-09,Abdelaziz,Melichar,M,1985-03-01
467622,1954-03-21,Takahira,Sundgren,F,1993-09-24
467625,1954-06-21,Jaewoo,Moffat,M,1991-07-06
467626,1953-06-13,Kolar,Vasanthakumar,F,1988-10-26
467629,1952-05-14,Kristof,Solares,M,1987-04-29
467630,1955-03-01,Radhika,Smeets,M,1987-04-03
467645,1953-05-24,Parviz,Suessmith,M,1987-05-09
467651,1955-08-29,Radoslaw,Porenta,M,1994-06-01
467654,1952-11-16,Elvia,Pena,F,1991-01-11
467655,1955-09-11,Kwan,Binkley,M,1993-02-13
467657,1952-07-07,Sanjit,Thorelli,M,1992-12-05
467660,1953-08-17,Eckart,Unno,M,1989-07-15
467662,1952-02-21,Luigi,Lorcy,F,1990-07-21
467663,1952-03-28,Florian,Talmon,M,1986-11-04
467665,1953-01-04,Gio,Lamma,F,1985-04-14
467669,1955-08-07,Godehard,Foong,F,1994-03-31
467674,1952-08-17,Nathan,Vecchio,F,1990-12-08
467677,1955-07-31,Kshitij,Landherr,F,1997-10-11
467680,1955-04-16,Ravishankar,Luon,M,1985-06-13
467684,1953-03-30,Eran,Valtorta,M,1996-08-25
467686,1955-07-07,Jolita,Herath,M,1991-01-26
467691,1954-03-22,Deniz,Poehlman,M,1993-12-09
467697,1953-01-26,Freyja,Hebert,F,1988-04-18
467699,1954-11-15,Naftali,Kalafatis,F,1993-07-05
467704,1953-11-19,Shigeu,Demian,M,1989-04-29
467705,1954-11-25,Jayesh,Fendler,M,1988-03-29
467706,1952-02-22,Xianlong,Nastansky,F,1988-11-05
467707,1952-02-15,Xiaoqiang,Speckmann,F,1985-06-01
467712,1952-12-10,Maik,Iisaka,F,1986-06-27
467714,1954-07-22,Guadalupe,Kleiser,M,1988-02-25
467723,1955-09-06,Zhilian,Zucker,F,1998-12-05
467725,1953-12-05,Lein,Bridgland,M,1988-06-12
467728,1952-09-13,Chaosheng,Rodiger,M,1986-07-22
467729,1955-12-24,Fabrizio,Ranta,M,1991-01-24
467730,1953-03-15,Miyeon,Eldridge,F,1987-08-15
467731,1954-01-10,Shan,Itzigehl,F,1989-02-01
467734,1954-11-29,Ult,Kawashima,F,1992-08-12
467735,1952-04-15,Deborah,McClure,F,1990-02-07
467736,1955-09-25,Seongbin,Herbst,F,1990-06-25
467738,1952-04-14,Kien,Zielinski,M,1988-12-01
467739,1955-09-27,Zdislav,Oppitz,F,1989-09-09
467740,1954-03-24,DAIDA,Acton,F,1990-06-26
467743,1955-11-11,Maren,Gustavson,M,1993-11-08
467746,1954-10-06,Sakthirel,Bergere,M,1992-06-16
467747,1954-03-26,Tadahiko,Takanami,M,1992-04-25
467748,1953-09-28,Prodip,Lowrie,M,1988-07-05
467749,1952-04-28,Shounak,Condotta,M,1993-12-29
467753,1955-12-22,Yoshinari,Loncour,M,1996-06-17
467760,1953-10-16,Taiji,Pocchiola,M,1988-11-09
467763,1954-12-04,Shmuel,Bage,M,1991-11-27
467764,1953-10-13,JoAnne,Papadias,M,1993-10-01
467765,1953-09-14,Xiaobin,Cunliffe,M,1991-12-16
467766,1953-12-03,Hatem,Birrer,M,1990-01-13
467768,1953-05-14,Prasadram,Butner,M,1992-06-19
467771,1955-12-16,Breannda,Schaad,M,1986-08-21
467773,1954-08-13,Xuejia,Guenter,M,1986-01-29
467780,1952-05-04,Duro,Georg,M,1989-09-21
467783,1953-01-19,Idoia,Shiratori,M,1989-06-26
467787,1952-08-06,Xiaoqiang,Ferriere,M,1987-06-03
467792,1955-10-20,Toshimi,Harllee,F,1989-04-13
467800,1952-06-20,Shuho,Fasbender,M,1993-02-19
467804,1953-06-28,Billie,Merli,M,1988-09-07
467805,1953-06-11,Vitaly,Jahnichen,M,1990-10-30
467813,1952-12-04,Masami,Selvestrel,M,1995-11-14
467816,1952-12-29,Vasiliy,Rohrbach,F,1987-12-25
467817,1953-04-02,Chenyi,Karcich,F,1989-01-18
467818,1953-12-07,Radhia,Glinert,M,1987-01-06
467820,1952-09-15,Jaewon,Buescher,F,1988-04-27
467821,1953-01-22,Isamu,Rothenberg,F,1994-12-28
467823,1954-05-04,Pohua,Ranft,F,1985-06-13
467825,1954-06-22,Berto,Benzmuller,F,1987-12-07
467828,1955-09-29,Fox,Butner,M,1987-08-28
467831,1954-03-22,Sangeeta,Walstra,F,1993-01-14
467837,1953-11-21,Sanjit,Makinen,F,1990-01-23
467844,1954-05-20,Jiang,Bugrara,M,1991-05-03
467853,1955-10-24,Yuqun,Roison,M,1998-01-07
467854,1955-11-07,Heeju,Ranai,M,1989-04-05
467861,1953-11-17,Nitsan,Gomatam,F,1986-01-08
467862,1952-02-25,Lene,Engelmann,M,1985-04-14
467870,1953-02-27,Tomofumi,Chimia,F,1994-03-03
467872,1953-05-19,Alselm,Stamatiou,M,1993-08-10
467876,1953-02-16,Zeydy,Mondadori,M,1985-09-12
467879,1953-02-26,Masanao,Maksimenko,F,1985-03-31
467882,1954-03-28,Mingdong,Limongiello,M,1992-01-09
467884,1954-09-01,Cristinel,Haddadi,F,1991-06-12
467885,1954-03-22,Teiji,Guardalben,M,1990-05-18
467888,1954-04-09,Garnet,Bain,F,1998-01-28
467889,1954-02-07,Chenyi,Sichman,M,1985-07-05
467891,1953-07-11,Subbu,Cmelik,M,1989-04-21
467892,1954-03-12,Dipankar,Zallocco,F,1990-08-16
467893,1955-05-09,Lena,Cannard,F,1990-01-06
467901,1953-09-22,Subhash,Schaft,F,1985-06-26
467903,1953-08-24,Tamiya,Capobianchi,F,1989-12-25
467904,1952-05-22,Gadiel,Eppinger,M,1988-06-12
467909,1953-03-10,Marlo,Birge,F,1988-03-31
467915,1952-12-31,Chriss,Sury,M,1989-10-30
467928,1954-02-18,Theirry,Swift,M,1989-02-03
467932,1953-10-27,Larisa,Bernini,M,1994-08-10
467933,1953-04-23,Yishay,Coombs,F,1985-10-01
467935,1954-12-22,Demos,Heystek,M,1993-06-26
467937,1952-08-02,Jeanne,Lupu,M,1985-09-16
467942,1955-04-21,Teunis,Sichman,M,1986-05-29
467943,1955-10-19,Marko,Krychniak,M,1987-10-11
467945,1952-07-24,Hsiangchu,Tanemo,F,1986-08-11
467946,1952-07-08,Randi,Baar,F,1986-09-24
467953,1954-07-24,Jayson,Fiebach,M,1985-08-24
467960,1955-08-12,Huan,Lichtner,M,1985-03-21
467961,1952-11-19,Aruna,Luon,M,1990-04-23
467966,1952-08-31,Yahiko,Tasistro,M,1991-07-27
467968,1955-10-16,Valery,Werthner,M,1988-07-13
467970,1954-04-06,Utz,Kuzuoka,F,1985-08-04
467971,1955-06-01,Xiaoqiu,DeMori,M,1985-11-16
467972,1954-01-21,Xiaoshan,Magalhaes,F,1986-04-23
467973,1955-04-10,Gopalakrishnan,Cannard,M,1987-05-23
467974,1953-07-14,Randy,Schrooten,F,1994-09-11
467975,1955-06-01,Moheb,Parascandalo,M,1991-12-09
467986,1952-03-19,Ekawit,Sundgren,M,1987-01-11
467991,1954-11-23,Gudjon,Gopalakrishnan,F,1996-08-02
467992,1954-06-25,Mang,Solares,F,1986-12-31
467994,1952-02-02,Shridhar,Horswill,M,1992-10-17
467996,1955-07-28,Sorina,Pramanik,F,1992-12-05
467997,1952-06-21,Paris,Barbanera,F,1996-08-26
468004,1952-09-05,Sanjoy,Koblick,M,1986-04-08
468005,1952-04-28,Somnath,Kruskal,F,1995-12-22
468006,1954-05-31,Sajjan,Gewali,M,1986-02-02
468009,1952-10-31,Shounak,Plump,M,1992-06-28
468011,1954-05-26,Niclas,Chiodo,M,1989-10-30
468018,1955-07-12,Akemi,Picco,M,1986-08-23
468019,1952-07-23,Aluzio,Moehrke,M,1994-01-17
468020,1954-02-10,Mayumi,Koblick,F,1985-05-21
468021,1955-12-28,Mandell,Meszaros,M,1987-07-19
468022,1952-09-16,Shir,Denny,M,1991-01-04
468027,1952-11-05,Venkatesan,Besancenot,M,1988-10-11
468028,1955-11-13,Jessie,Schaft,M,1985-08-15
468029,1953-11-21,Felicidad,Hofting,M,1986-03-15
468030,1955-01-19,Anoosh,Poujol,F,1987-08-26
468031,1954-09-03,Niclas,Terlouw,M,1990-12-22
468038,1953-10-25,Saddek,Oppitz,F,1985-05-02
468040,1954-08-27,Tayeb,Kakkar,M,1993-05-24
468043,1955-04-17,Mohamadou,Pappas,M,1985-09-02
468045,1955-04-10,Odysseas,Escriba,M,1993-08-10
468046,1955-03-25,Perry,Perez,M,1987-02-28
468049,1953-01-27,Falguni,Hooghiemstra,M,1985-09-10
468054,1955-06-15,Uno,Guenter,M,1993-10-11
468055,1953-09-23,Huan,Lovengreen,M,1985-12-31
468058,1955-09-26,Martina,Polupanov,M,1988-09-12
468062,1955-04-07,Dannz,Servieres,M,1990-07-27
468066,1953-06-12,Jixiang,Mateescu,M,1992-07-29
468073,1952-05-02,Tomofumi,Zaumen,M,1986-09-17
468076,1952-11-16,Susuma,Hofting,M,1985-05-03
468077,1955-04-17,Mingsen,Begiun,F,1985-07-17
468078,1952-06-14,Hein,Sudbeck,F,1987-06-12
468081,1954-10-25,Steve,Strehl,F,1998-12-25
468082,1954-12-01,Shaw,Gunderson,F,1991-07-03
468084,1955-07-22,Yonghong,Basagni,M,1995-02-16
468086,1954-07-17,Nishit,Lorcy,M,1986-11-08
468093,1955-07-29,Magdalena,Prenel,M,1989-06-04
468094,1955-10-19,Jaewon,Eiter,M,1985-03-05
468100,1952-06-11,Guoxiang,Lambe,M,1987-07-26
468103,1954-12-31,Demin,Remmers,F,1986-01-28
468105,1955-04-06,Khedija,Otillio,M,1994-12-11
468106,1954-01-25,Adly,Kambil,F,1985-12-16
468107,1953-01-12,Xiaoheng,Harnett,F,1990-03-29
468116,1952-06-21,Shan,Oppitz,M,1989-09-24
468117,1953-10-16,Chikako,Bugrara,M,1986-04-17
468122,1952-08-07,Sarita,Vieth,M,1987-06-05
468123,1952-06-03,Sanjit,Coney,M,1994-07-25
468129,1955-04-20,Tzvetan,Hanratty,F,1986-12-22
468134,1952-03-31,Baoqiu,Mukaidono,F,1993-03-16
468136,1955-11-10,Lubomir,Spinelli,M,1988-06-14
468141,1953-05-18,Janalee,Peir,F,1988-12-03
468143,1952-05-10,Keung,Dalphin,F,1996-04-27
468144,1955-10-17,Mads,Michaels,M,1991-04-18
468150,1952-11-25,Mohammad,Staelin,M,1987-11-23
468153,1953-09-21,Duke,Cannata,M,1988-10-28
468154,1954-02-07,Hilary,Maquelin,F,1996-01-09
468160,1955-05-31,Remko,Fendler,M,1985-02-18
468161,1954-03-01,Mats,Prenel,M,1988-02-18
468163,1952-09-23,Thanasis,Nittel,M,1992-06-27
468165,1952-09-13,Armond,Slutz,M,1985-10-03
468169,1954-08-22,Matk,Murtagh,M,1989-06-30
468173,1952-09-19,Martins,Auyong,M,1988-03-18
468175,1955-09-23,Girolamo,Ranft,M,1987-03-04
468177,1952-02-09,Masadi,Lammel,M,1989-08-08
468184,1953-06-02,Xiong,Klerer,M,1988-12-27
468185,1955-09-16,Nakhoon,Pietracaprina,M,1986-09-10
468190,1952-09-19,Marco,Vandervoorde,F,1992-03-27
468193,1952-02-19,Anoosh,Oehlmann,F,1989-11-18
468194,1954-03-04,Jinxi,Saoudi,F,1988-09-23
468200,1952-09-30,Munehiko,VanScheik,M,1985-08-08
468201,1953-01-22,Nirmal,Thorensen,M,1994-08-22
468207,1952-06-26,Munehiro,Swab,F,1989-10-05
468216,1955-10-10,Geoffrey,Muchinsky,F,1990-11-08
468217,1953-05-02,Kiyotoshi,Nitta,M,1996-10-23
468230,1954-07-02,Marc,Bolotov,M,1987-07-29
468231,1952-04-20,Minghong,Gerteisen,F,1986-07-03
468237,1954-04-25,Basil,Lieblein,F,1987-11-14
468239,1953-06-28,Amabile,Onuegbe,F,1988-04-26
468244,1955-10-09,Stevo,Chinen,M,1987-10-09
468245,1955-10-06,Xiaoqiang,Erev,F,1986-03-22
468248,1952-07-05,DAIDA,Brookman,F,1986-10-24
468249,1954-01-28,Domenick,Schmiedel,F,1988-12-07
468251,1953-09-26,Kish,Kieras,M,1988-06-30
468252,1955-12-03,Marsja,Lanphier,M,1994-07-08
468256,1955-11-26,Gudjon,Lieberherr,M,1987-06-28
468266,1953-01-06,Cathie,Wilfing,M,1988-08-02
468268,1953-11-23,Chinya,Snyers,F,1986-10-30
468272,1954-03-17,Aria,Baak,M,1986-11-28
468273,1955-10-20,Yechezkel,Usery,M,1988-07-29
468279,1954-10-13,Marco,Auria,M,1987-09-13
468280,1954-08-10,Prasadram,Ernst,M,1986-05-30
468281,1954-02-09,Harngdar,Trelles,M,1993-01-18
468285,1954-06-21,Yefim,Nollmann,F,1985-11-30
468288,1955-12-31,Naftaly,Smailagic,M,1993-02-18
468291,1952-11-27,Mohit,Avouris,M,1986-07-22
468296,1952-09-27,Shan,Bardell,F,1988-12-28
468303,1955-09-26,Stamatina,Beerel,F,1985-07-20
468306,1953-07-29,Mircea,Argence,M,1986-01-19
468310,1952-03-24,Leon,Syang,F,1992-01-28
468316,1955-02-16,Shimshon,Kuszyk,F,1985-04-24
468317,1952-11-16,Kristen,Bennet,M,1997-02-23
468320,1954-12-31,Goetz,Ravishankar,M,1987-09-07
468321,1953-02-06,Teruyuki,Reeker,F,1985-02-28
468324,1952-11-21,Shounak,Rosenbaum,M,1985-08-04
468325,1953-02-18,Rosli,Papadias,F,1987-05-19
468330,1955-10-07,Lorien,Kemmerer,F,1995-09-25
468332,1955-08-05,Xuejun,Giarratana,M,1989-11-16
468335,1955-10-05,Samphel,Nivat,M,1995-07-26
468338,1953-10-23,Masoud,Schauser,F,1990-11-26
468344,1952-04-16,Urs,Hertweck,F,1987-09-20
468348,1955-01-16,Wanqing,Kopetz,F,1989-08-06
468354,1954-06-26,Nishit,Kolvik,F,1986-05-19
468355,1955-12-30,Huai,Matzen,M,1986-02-10
468358,1952-11-03,Bojan,Varman,M,1986-10-03
468359,1955-07-29,Nishit,Litvinov,M,1990-01-17
468364,1953-07-07,Tonia,Birge,F,1994-04-12
468365,1954-10-16,Chinho,Crooks,M,1987-11-27
468369,1955-06-04,Trygve,Iacovou,M,1985-05-25
468371,1954-11-01,Stamatina,Viele,M,1985-06-07
468379,1954-06-10,Vincent,Zykh,F,1989-05-22
468380,1952-10-24,Nikolaos,Ermel,M,1990-01-13
468381,1953-06-01,Zhilian,Cangellaris,M,1987-10-14
468384,1954-01-20,Yuchang,Gyimothy,M,1988-03-15
468386,1952-04-14,Woody,Stanger,F,1989-12-08
468387,1953-10-05,Kaijung,Pews,M,1986-01-16
468390,1952-07-20,Trygve,Gopalakrishnan,M,1993-10-20
468393,1952-04-29,Kendra,Puppo,M,1988-09-01
468406,1955-09-30,Alois,Michaels,M,1987-10-06
468409,1954-03-04,Kankanahalli,Masaki,M,1997-07-09
468421,1952-12-24,Toshimori,Ginneken,F,1996-09-23
468423,1953-11-24,Gilbert,Angot,F,1989-05-31
468432,1955-07-26,Arnd,Percebois,M,1993-11-23
468436,1954-06-20,Vatsa,Griswold,F,1987-01-06
